id,claim,evidence,evidence_stance,relevant,factcheck_verdict,claim_id,implicit_rate_ner,flesch_reading_ease_score,uncertain_discourse_markers,uncertain_hedge_terms,uncertain_boosters_preceeded_by_negation,claim_evidence_jaccard_sim,claim_repeated_in_evidence,evidence_length,claim_length,ppl_Llama,ppl_Pythia,p_True_claim_prompt,p__True_claim_prompt,p_False_claim_prompt,p__False_claim_prompt,p_None_claim_prompt,p__None_claim_prompt,p_Support_claim_prompt,p__Support_claim_prompt,p_Refute_claim_prompt,p__Refute_claim_prompt,p_True_evidence_prompt,p__True_evidence_prompt,p_False_evidence_prompt,p__False_evidence_prompt,p_None_evidence_prompt,p__None_evidence_prompt,p_Support_evidence_prompt,p__Support_evidence_prompt,p_Refute_evidence_prompt,p__Refute_evidence_prompt,claim_source,factcheck_verdict_num,prediction_wo_evidence_claim_prompt_stance,prediction_wo_evidence_claim_prompt_stance_num,prediction_w_evidence_evidence_prompt_stance,prediction_w_evidence_evidence_prompt_stance_num,p_True_wo_evidence,p_False_wo_evidence,p_None_wo_evidence,p_True_w_evidence,p_False_w_evidence,p_None_w_evidence,dataset,model,evidence_source,refers_external_source_cohere,claimant,claim_date,evidence_date,evidence_published_after_claim,is_gold,text,is_factcheck_article,unreliable_mbfc,evidence_contains_true,evidence_contains_false,claim_published_before_train,targeted_jaccard_sim,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled,memory_conflict,pred_aligned_w_evidence,pred_aligned_wo_evidence,pred_switched,pred_switched_to_align
sciencefeedback_18_Llama,Babies under six months shouldn’t drink water as it can result in health risks,"Breastfeeding is recommended by numerous health agencies for providing the necessary nutrition and antibodies to a growing infant. Water isn’t necessary for babies to drink, and giving it to them can lead to overhydration and health effects such as nutrition deficiency, electrolyte imbalances, and in severe cases, hyponatremia, a condition that can cause seizures, coma, and death.",supports,True,True,sciencefeedback_18,1.0,25.63,False,False,False,0.1764705882352941,False,383,78,7.975796699523926,9.294803619384766,2.202281029894948e-05,0.2313725054264068,3.4404372854623944e-05,0.5168138146400452,1.1656427886919118e-05,0.2414033859968185,,,,,9.79997167860347e-08,0.0003883295576088,1.1795774668144077e-07,0.0006001193542033,1.9084814994130284e-05,0.1121395155787468,9.224233508575708e-05,0.3603003919124603,9.272249008063228e-05,0.5157217383384705,sciencefeedback,5.0,refutes,1.0,refutes,1.0,0.2313725054264068,0.5168138146400452,0.2414033859968185,0.3603003919124603,0.5157217383384705,0.1121395155787468,DRUID,Llama,https://science.feedback.org/review/facebook-reel-correctly-claims-babies-under-six-months-shouldnt-drink-water/,False,Social media user,2024-01-07,2024-01-07,True,True,"<b> Claimant: </b> Social media user <br> <b> Claim date: </b> 2024-01-07 <br> <b> Claim: </b> Babies under six months shouldn’t drink water as it can result in health risks <br> <b> Evidence date: </b> 2024-01-07 <br> <b> Evidence: </b> Breastfeeding is recommended by numerous health agencies for providing the necessary nutrition and antibodies to a growing infant. Water isn’t necessary for babies to drink, and giving it to them can lead to overhydration and health effects such as nutrition deficiency, electrolyte imbalances, and in severe cases, hyponatremia, a condition that can cause seizures, coma, and death.",True,False,False,False,True,0.6,-0.5354683401987381,0.167737801986355,-0.0021130942529764,True,False,False,False,0.0
borderlines-455_ret_b9_gn_Llama,Paracel Islands is a territory of Vietnam,"The Paracel Islands (Chinese: 西沙群岛, Xīshā Qúndǎo; Vietnamese: Quần đảo Hoàng Sa) are an archipelago in the South China Sea, administered by China as part of Hainan Province, but also claimed by Taiwan and Vietnam. They are a minor destination for patriotic Chinese citizens, not yet open to visitors from other countries. Understand [edit]The Paracels now have a small population of Chinese residents, mainly fishermen, who are encouraged to move here in order to bolster the Chinese government's territorial claims. (Each resident receives a daily subsidy from the government.) The islands are visited by cruises from mainland China; they're seen as a patriotic destination for Chinese tourists eager to help defend their country's territory. [...] It was occupied by the French in 1884, though the occuption was protested by the Chinese government. In 1932, French Indochina annexed the islands and set up a weather station on Pattle Island; maintenance was continued by its successor, South Vietnam. China has occupied the Paracel Islands since 1974, when its troops seized a South Vietnamese garrison occupying the western islands. Following the fall of Saigon in 1975, the South Vietnamese claim has been maintained by the unified Vietnam.",supports,True,Vietnam,borderlines-455,0.5,49.75,True,True,False,0.048,False,1244,41,6.742132663726807,9.57971477508545,,,,,,,,,,,1.2595615217492197e-08,6.131597911007702e-05,6.5385187042466e-08,0.000409902742831,3.840365388896316e-05,0.394104391336441,4.757737769978121e-05,0.2551303803920746,4.58767099189572e-05,0.331886887550354,borderlines,,refutes,1.0,insufficient-neutral,3.0,0.3515533208847046,0.4390022754669189,0.201441615819931,0.2551303803920746,0.331886887550354,0.394104391336441,DRUID,Llama,https://theworldcountries.com/voyage/Paracel_Islands,False,Paracel Islands,2024-10-09,2024-01-01,False,False,"<b> Claimant: </b> Paracel Islands <br> <b> Claim date: </b> 2024-10-09 <br> <b> Claim: </b> Paracel Islands is a territory of Vietnam <br> <b> Evidence date: </b> 2024-01-01 <br> <b> Evidence: </b> The Paracel Islands (Chinese: 西沙群岛, Xīshā Qúndǎo; Vietnamese: Quần đảo Hoàng Sa) are an archipelago in the South China Sea, administered by China as part of Hainan Province, but also claimed by Taiwan and Vietnam. They are a minor destination for patriotic Chinese citizens, not yet open to visitors from other countries. Understand [edit]The Paracels now have a small population of Chinese residents, mainly fishermen, who are encouraged to move here in order to bolster the Chinese government's territorial claims. (Each resident receives a daily subsidy from the government.) The islands are visited by cruises from mainland China; they're seen as a patriotic destination for Chinese tourists eager to help defend their country's territory. <br> <br> It was occupied by the French in 1884, though the occuption was protested by the Chinese government. In 1932, French Indochina annexed the islands and set up a weather station on Pattle Island; maintenance was continued by its successor, South Vietnam. China has occupied the Paracel Islands since 1974, when its troops seized a South Vietnamese garrison occupying the western islands. Following the fall of Saigon in 1975, the South Vietnamese claim has been maintained by the unified Vietnam.",False,,False,False,True,0.8571428571428571,0.2412632305079724,-0.2742768586283753,-0.2439973410220662,True,False,False,True,-1.0
sciencefeedback_340_ret_bn_g16_Llama,Earth about to enter 30-YEAR ‘Mini Ice Age’,"Earth Is About To Enter A 30-Year ‘Mini Ice Age الأرض ستدخل عصرا جليديا مصغرا لمدة 30 عاما Earth is bracing for a solar minimum: a dormant period in which the Sun radiates less energy or heat at our planet than usual. Scientists have warned that as a result of the Sun’s inactivity, Earth is likely to witness a ‘mini ice age’ that could bring extreme winters and chilly cold storms over the next 30 years. According to NASA, the Sun will reach its lowest activity in over 200 years in 2020. As it further goes into its natural hibernation phase, Earth will experience extremely cold spells which will trigger food shortages across the planet. The average temperatures could drop as much as one degree Celsius in a period lasting about 12 months. That might not sound a lot but a whole degree fall would have a significant impact on global average temperatures.",supports,True,False,sciencefeedback_340,0.0,54.05,True,True,False,0.0849056603773584,False,861,43,10.434944152832031,11.558844566345217,,,,,,,,,,,5.714802409073627e-09,3.511067552608438e-05,2.129454230725969e-07,0.0018026571488007,5.083801443106495e-05,0.6069260835647583,2.702866731851828e-05,0.1401616632938385,2.8563186788233e-05,0.2326189279556274,sciencefeedback,1.0,refutes,1.0,insufficient-neutral,3.0,0.107789434492588,0.5853710174560547,0.2944817245006561,0.1401616632938385,0.2326189279556274,0.6069260835647583,DRUID,Llama,https://wgoqatar.com/2020/02/earth-is-about-to-enter-a-30-year-mini-ice-age/,False,"Harry Pettit, Sean Martin",2020-02-02,2020-02-05,True,False,"<b> Claimant: </b> Harry Pettit, Sean Martin <br> <b> Claim date: </b> 2020-02-02 <br> <b> Claim: </b> Earth about to enter 30-YEAR ‘Mini Ice Age’ <br> <b> Evidence date: </b> 2020-02-05 <br> <b> Evidence: </b> Earth Is About To Enter A 30-Year ‘Mini Ice Age الأرض ستدخل عصرا جليديا مصغرا لمدة 30 عاما Earth is bracing for a solar minimum: a dormant period in which the Sun radiates less energy or heat at our planet than usual. Scientists have warned that as a result of the Sun’s inactivity, Earth is likely to witness a ‘mini ice age’ that could bring extreme winters and chilly cold storms over the next 30 years. According to NASA, the Sun will reach its lowest activity in over 200 years in 2020. As it further goes into its natural hibernation phase, Earth will experience extremely cold spells which will trigger food shortages across the planet. The average temperatures could drop as much as one degree Celsius in a period lasting about 12 months. That might not sound a lot but a whole degree fall would have a significant impact on global average temperatures.",False,,False,False,True,1.0,0.4428579243294071,0.0362831713193622,-0.6026128369549988,True,False,False,True,-1.0
factly_1038_ret_bn_g2_Llama,Black money (undisclosed foreign income and assets) and imposition of tax Act 2015 enacted.,"Black Money (Undisclosed Foreign Income and Assets) and Imposition of Tax Act, 2015 is an Act of the Parliament of India. It aims to curb black money, or undisclosed foreign assets and income and imposes tax and penalty on such income. The Act has been passed by both the Houses of the Parliament. The Act has received the assent of the President of India on 26 May 2015.[1][2] It came into effect from 1 July 2015. [...] See also [edit]References [edit]- ^ ""Black Money (Undisclosed Foreign Income and Assets) and Imposition of Tax Act, 2015"" (PDF). 26 May 2015. Retrieved 29 May 2015. [...] - ^ a b c d e f g h ""BLACK MONEY (UNDISCLOSED FOREIGN INCOME AND ASSETS) AND IMPOSITION OF TAX ACT, 2015;"". www.incometaxindia.gov.in. Retrieved 7 September 2018.",supports,True,True,factly_1038,0.0,67.04,False,True,False,0.1846153846153846,False,755,91,2.998154878616333,4.296154499053955,,,,,,,,,,,2.1818381412686002e-07,0.0013758018612861,1.5717708379270334e-07,0.0010618088999763,2.164211036870256e-05,0.2397704869508743,0.000101162440842,0.6368175148963928,1.837419949879404e-05,0.0951295718550682,factly,5.0,supports,5.0,supports,5.0,0.6318877339363098,0.1936777383089065,0.1648541241884231,0.6368175148963928,0.0951295718550682,0.2397704869508743,DRUID,Llama,"https://en.wikipedia.org/wiki/Black_Money_(Undisclosed_Foreign_Income_and_Assets)_and_Imposition_of_Tax_Act,_2015",True,Govt. of India,2018-05-26,2024-02-21,True,False,"<b> Claimant: </b> Govt. of India <br> <b> Claim date: </b> 2018-05-26 <br> <b> Claim: </b> Black money (undisclosed foreign income and assets) and imposition of tax Act 2015 enacted. <br> <b> Evidence date: </b> 2024-02-21 <br> <b> Evidence: </b> Black Money (Undisclosed Foreign Income and Assets) and Imposition of Tax Act, 2015 is an Act of the Parliament of India. It aims to curb black money, or undisclosed foreign assets and income and imposes tax and penalty on such income. The Act has been passed by both the Houses of the Parliament. The Act has received the assent of the President of India on 26 May 2015.[1][2] It came into effect from 1 July 2015. <br> <br> See also [edit]References [edit]- ^ ""Black Money (Undisclosed Foreign Income and Assets) and Imposition of Tax Act, 2015"" (PDF). 26 May 2015. Retrieved 29 May 2015. <br> <br> - ^ a b c d e f g h ""BLACK MONEY (UNDISCLOSED FOREIGN INCOME AND ASSETS) AND IMPOSITION OF TAX ACT, 2015;"". www.incometaxindia.gov.in. Retrieved 7 September 2018.",False,False,False,False,True,0.9230769230769232,0.0897045234039491,0.0133920583869652,-0.5088254711889437,False,True,True,False,0.0
sciencefeedback_3_Llama,"CO2 concentrations are increasing in Earth’s atmosphere faster than they have in the last 50,000 years.","Atmospheric carbon dioxide (CO2) concentrations and their current rate of increase is unprecedented in the last 50,000 years, based on ice core data. The highest increase in CO2 in that period occurred over the span of 50 years, but the same increase occurred in only the last five years – which is 10 times faster. As human emissions of CO2 increase, global temperatures rise in response through the greenhouse effect.",supports,True,True,sciencefeedback_3,0.5,56.59,False,False,False,0.1403508771929824,False,419,103,9.65603256225586,10.924306869506836,5.930888073635288e-05,0.6704611778259277,1.2230421816639137e-05,0.1540574580430984,8.720214282220695e-06,0.1607796847820282,,,,,2.6760522686686272e-08,0.0001484329986851,9.353813723578241e-09,4.60340415884275e-05,7.117334007489262e-06,0.0598619952797889,0.0001016179157886,0.7900657057762146,2.2513797375722788e-05,0.1387798488140106,sciencefeedback,5.0,supports,5.0,supports,5.0,0.6704611778259277,0.1540574580430984,0.1607796847820282,0.7900657057762146,0.1387798488140106,0.0598619952797889,DRUID,Llama,https://science.feedback.org/review/atmospheric-co2-concentrations-rising-faster-today-than-last-50000-years/,False,Social media users,2024-08-19,2024-08-19,True,True,"<b> Claimant: </b> Social media users <br> <b> Claim date: </b> 2024-08-19 <br> <b> Claim: </b> CO2 concentrations are increasing in Earth’s atmosphere faster than they have in the last 50,000 years. <br> <b> Evidence date: </b> 2024-08-19 <br> <b> Evidence: </b> Atmospheric carbon dioxide (CO2) concentrations and their current rate of increase is unprecedented in the last 50,000 years, based on ice core data. The highest increase in CO2 in that period occurred over the span of 50 years, but the same increase occurred in only the last five years – which is 10 times faster. As human emissions of CO2 increase, global temperatures rise in response through the greenhouse effect.",True,False,False,False,False,0.5,-0.6276768712356611,0.3629451824862934,-0.0991682546444055,False,True,True,False,0.0
politifact_111_ret_bn_g15_Llama,The Trump administration “achieved the lowest African American unemployment rate and the lowest African American poverty rate ever recorded.”,"Republican Sen. Tim Scott has claimed that African Americans, Hispanics and Asians all had their lowest unemployment rate under former President Donald Trump. But the lowest unemployment rate on record for African Americans was under President Joe Biden, and the lowest unemployment rate for Hispanics was the same under both presidents. [...] ""We were just better off under President Trump,"" began Scott, who is considered to be a potential vice presidential running mate for Trump. ""Inflation, Kristen, was at 2%, and we had the lowest unemployment rates for African Americans, for Hispanics, for Asians, a 70-year low for women."" [...] Under Trump, the unemployment rate for African Americans went down to 5.3% in August 2019 – at that time, the lowest rate on record, according to BLS data going back to 1972. When Trump left office in January 2021, amid the pandemic, the rate was 9.3%.",supports,True,Half True,politifact_111,0.5,59.23,True,False,False,0.0795454545454545,False,891,141,6.5166850090026855,9.095572471618652,,,,,,,,,,,4.3396766180592294e-09,2.3374304873868823e-05,8.39371736560679e-08,0.0007021680357865,2.1014768208260648e-05,0.2725362777709961,1.1145190910610836e-05,0.0595518946647644,4.435718801687472e-05,0.6547788977622986,politifact,4.0,refutes,1.0,refutes,1.0,0.3207310736179352,0.436390221118927,0.2276298552751541,0.0595518946647644,0.6547788977622986,0.2725362777709961,DRUID,Llama,https://www.factcheck.org/2024/05/tim-scotts-false-and-misleading-claims-about-unemployment/,False,Donald Trump,2024-06-15,2024-05-09,False,False,"<b> Claimant: </b> Donald Trump <br> <b> Claim date: </b> 2024-06-15 <br> <b> Claim: </b> The Trump administration “achieved the lowest African American unemployment rate and the lowest African American poverty rate ever recorded.” <br> <b> Evidence date: </b> 2024-05-09 <br> <b> Evidence: </b> Republican Sen. Tim Scott has claimed that African Americans, Hispanics and Asians all had their lowest unemployment rate under former President Donald Trump. But the lowest unemployment rate on record for African Americans was under President Joe Biden, and the lowest unemployment rate for Hispanics was the same under both presidents. <br> <br> ""We were just better off under President Trump,"" began Scott, who is considered to be a potential vice presidential running mate for Trump. ""Inflation, Kristen, was at 2%, and we had the lowest unemployment rates for African Americans, for Hispanics, for Asians, a 70-year low for women."" <br> <br> Under Trump, the unemployment rate for African Americans went down to 5.3% in August 2019 – at that time, the lowest rate on record, according to BLS data going back to 1972. When Trump left office in January 2021, amid the pandemic, the rate was 9.3%.",True,False,False,False,False,0.5384615384615384,0.0581410646210823,-0.8143245243031723,0.3874820573144343,True,False,False,False,0.0
borderlines-119_ret_b14_gn_Llama,Nagorno-Karabakh region is a territory of Azerbaijan,"Nagorno-Karabakh is a mountainous region internationally recognized as part of Azerbaijan. Roughly 120,000 ethnic Armenians were living there out of the population of a little over 140,000. Under the Soviet Union, which included both Azerbaijan and Armenia, Nagorno-Karabakh became an autonomous region within the republic of Azerbaijan. With the breakup of the Soviet Union, Karabakh declared itself an independent republic. The region came under the control of ethnic Armenian forces backed by the Armenian military in a six-year war that ended in 1994 and killed about 30,000 people. Nagorno-Karabakh became de facto independent, with a self-proclaimed government in Stepanakert, but was heavily reliant on close economic, political and military support from Armenia, according to Global Conflict Tracker. [...] On Sept. 19, Azerbaijan launched a military offensive and in 24 hours ended the 35-year conflict over the territory. The self-declared government of Nagorno-Karabakh agreed to capitulate and dismantle its armed forces, leading to the cease-fire.",supports,True,Azerbaijan,borderlines-119,0.0,43.63,True,True,False,0.0721649484536082,False,1060,52,5.746931076049805,6.514610290527344,,,,,,,,,,,1.449908779704856e-07,0.0009078950970433,9.8249266500261e-08,0.0006498720031231,1.859836993389763e-05,0.1905220746994018,8.749266271479428e-05,0.5524675846099854,3.505139102344401e-05,0.2376246899366378,borderlines,,refutes,1.0,supports,5.0,0.3161675631999969,0.3676460683345794,0.3037475645542145,0.5524675846099854,0.2376246899366378,0.1905220746994018,DRUID,Llama,https://www.usatoday.com/story/graphics/2023/09/28/nagorno-karabakh-azerbaijan-armenia-conflict-map-images/70980004007/,True,Nagorno-Karabakh region,2024-10-09,2023-09-28,False,False,"<b> Claimant: </b> Nagorno-Karabakh region <br> <b> Claim date: </b> 2024-10-09 <br> <b> Claim: </b> Nagorno-Karabakh region is a territory of Azerbaijan <br> <b> Evidence date: </b> 2023-09-28 <br> <b> Evidence: </b> Nagorno-Karabakh is a mountainous region internationally recognized as part of Azerbaijan. Roughly 120,000 ethnic Armenians were living there out of the population of a little over 140,000. Under the Soviet Union, which included both Azerbaijan and Armenia, Nagorno-Karabakh became an autonomous region within the republic of Azerbaijan. With the breakup of the Soviet Union, Karabakh declared itself an independent republic. The region came under the control of ethnic Armenian forces backed by the Armenian military in a six-year war that ended in 1994 and killed about 30,000 people. Nagorno-Karabakh became de facto independent, with a self-proclaimed government in Stepanakert, but was heavily reliant on close economic, political and military support from Armenia, according to Global Conflict Tracker. <br> <br> On Sept. 19, Azerbaijan launched a military offensive and in 24 hours ended the 35-year conflict over the territory. The self-declared government of Nagorno-Karabakh agreed to capitulate and dismantle its armed forces, leading to the cease-fire.",False,False,False,False,True,1.0,-0.3727618031143212,0.3455525194384686,-0.353659102045978,True,True,False,True,1.0
borderlines-326_ret_b12_gn_Llama,Swains Island is a territory of Tokelau,"Swains Island is an atoll in the Tokelau chain. Culturally a part of Tokelau, it is an unincorporated unorganized territory of the United States administered by American Samoa. Swains Island has also been known at various times as Olosenga Island, Olohega Island, Quiros Island, Gente Hermosa Island, and Jennings Island. Owned by the Jennings family and used as a copra plantation, Swains Island has a population of 37 Tokelauans, who harvest the island's coconuts.",supports,True,Tokelau,borderlines-326,0.0,44.24,False,False,False,0.14,False,466,39,6.276612281799316,11.137418746948242,,,,,,,,,,,2.141670591981893e-07,0.0014173424569889,1.2894223289094953e-07,0.0008843977702781,1.359461839456344e-05,0.1469036191701889,8.740153862163424e-05,0.7136677503585815,1.7380154531565495e-05,0.1245350241661071,borderlines,,refutes,1.0,supports,5.0,0.2549813091754913,0.5541499853134155,0.1848739385604858,0.7136677503585815,0.1245350241661071,0.1469036191701889,DRUID,Llama,https://virtualglobetrotting.com/map/swains-island/view/google/,False,Swains Island,2024-10-09,2012-09-10,False,False,"<b> Claimant: </b> Swains Island <br> <b> Claim date: </b> 2024-10-09 <br> <b> Claim: </b> Swains Island is a territory of Tokelau <br> <b> Evidence date: </b> 2012-09-10 <br> <b> Evidence: </b> Swains Island is an atoll in the Tokelau chain. Culturally a part of Tokelau, it is an unincorporated unorganized territory of the United States administered by American Samoa. Swains Island has also been known at various times as Olosenga Island, Olohega Island, Quiros Island, Gente Hermosa Island, and Jennings Island. Owned by the Jennings family and used as a copra plantation, Swains Island has a population of 37 Tokelauans, who harvest the island's coconuts.",False,,False,False,True,1.0,-0.2053849216712286,0.6156710520583908,-0.775268379560323,True,True,False,True,1.0
borderlines-262_ret_b4_g2_Llama,Gibraltar is a territory of United Kingdom,"Gibraltar is an overseas territory of the United Kingdom and is self-governing in all matters but defense. Its constitution was established by the Gibraltar Constitution Order in 1969, which provided for a House of Assembly consisting of the speaker (appointed by the governor), 15 members elected to four-year terms, and 2 ex-officio members. (A new Constitution Order was approved by referendum in November 2006 and was implemented in January 2007; it renamed the House of Assembly as the Gibraltar Parliament and increased its number of members to 17.) In 1981 Gibraltarians were granted full British citizenship. Gibraltarians age 18 or older and British civilians resident for more than six months are entitled to vote. The governor, appointed by the British sovereign, is the head of the executive Gibraltar Council and appoints the Council of Ministers, composed of the chief minister and other ministers, from the party or coalition of parties that gains a majority of seats in the Gibraltar Parliament. Instead of a city council, one minister is responsible for municipal affairs.",supports,True,United Kingdom,borderlines-262,0.5,38.05,False,False,False,0.0699999999999999,False,1089,42,5.412412166595459,6.255971908569336,,,,,,,,,,,2.9385739708232e-07,0.0019301936263218,8.416338204142448e-08,0.0006141216144897,2.063298416032921e-05,0.2388613820075988,9.561955084791408e-05,0.6480713486671448,1.5031300790724345e-05,0.094092920422554,borderlines,,supports,5.0,supports,5.0,0.6905205249786377,0.1997248232364654,0.1006613299250602,0.6480713486671448,0.094092920422554,0.2388613820075988,DRUID,Llama,https://www.britannica.com/place/Gibraltar/Government,False,Gibraltar,2024-10-09,2024-10-09,True,False,"<b> Claimant: </b> Gibraltar <br> <b> Claim date: </b> 2024-10-09 <br> <b> Claim: </b> Gibraltar is a territory of United Kingdom <br> <b> Evidence date: </b> 2024-10-09 <br> <b> Evidence: </b> Gibraltar is an overseas territory of the United Kingdom and is self-governing in all matters but defense. Its constitution was established by the Gibraltar Constitution Order in 1969, which provided for a House of Assembly consisting of the speaker (appointed by the governor), 15 members elected to four-year terms, and 2 ex-officio members. (A new Constitution Order was approved by referendum in November 2006 and was implemented in January 2007; it renamed the House of Assembly as the Gibraltar Parliament and increased its number of members to 17.) In 1981 Gibraltarians were granted full British citizenship. Gibraltarians age 18 or older and British civilians resident for more than six months are entitled to vote. The governor, appointed by the British sovereign, is the head of the executive Gibraltar Council and appoints the Council of Ministers, composed of the chief minister and other ministers, from the party or coalition of parties that gains a majority of seats in the Gibraltar Parliament. Instead of a city council, one minister is responsible for municipal affairs.",False,False,False,False,True,1.0,0.1536685307560751,-0.0614741702468672,-0.5288872014113533,False,True,True,False,0.0
factcheckni_44_Llama,The provision of full-time (equivalent) maternity pay in the UK is among the lowest in Europe.,"This claim is accurate. In an OECD report, the UK ranked 9th lowest of 33 European countries for “full-rate equivalent” paid maternity leave. Including home care leave (childcare), the UK ranks 4th lowest in Europe.",supports,True,True,factcheckni_44,0.0,68.06,False,False,False,0.2647058823529411,False,215,94,31.53641891479492,24.941556930541992,5.30818106199149e-05,0.4537731409072876,2.713437788770534e-05,0.3277131915092468,1.3060254786978476e-05,0.2082003355026245,,,,,6.548815889573234e-08,0.0003864572499878,8.020132113983891e-09,4.276017352822237e-05,2.506452801753767e-06,0.0216735955327749,9.875304385786876e-05,0.9016728401184082,1.228525161423022e-05,0.0680057406425476,factcheckni,5.0,supports,5.0,supports,5.0,0.4537731409072876,0.3277131915092468,0.2082003355026245,0.9016728401184082,0.0680057406425476,0.0216735955327749,DRUID,Llama,https://factcheckni.org/topics/economy/is-full-time-paid-maternity-leave-in-the-uk-one-of-the-lowest-in-europe/,True,Martin Reilly,2021-04-29,2021-04-29,True,True,"<b> Claimant: </b> Martin Reilly <br> <b> Claim date: </b> 2021-04-29 <br> <b> Claim: </b> The provision of full-time (equivalent) maternity pay in the UK is among the lowest in Europe. <br> <b> Evidence date: </b> 2021-04-29 <br> <b> Evidence: </b> This claim is accurate. In an OECD report, the UK ranked 9th lowest of 33 European countries for “full-rate equivalent” paid maternity leave. Including home care leave (childcare), the UK ranks 4th lowest in Europe.",True,False,False,False,True,0.6923076923076923,-0.8959002852687445,0.8199884201137343,-0.7924839695059125,False,True,True,False,0.0
borderlines-484_ret_b6_gn_Llama,Penghu is a territory of Republic of China,"Penghu (澎湖) is a collection of islands in the Taiwan Strait between Taiwan and China. It is also called the Penghu Islands, Penghu Archipelago, and Pescadores Islands. Penghu County is one of Taiwan’s 13 counties and is made up of around 90 islands. Penghu is an incredibly special place. Consider this list of fun things to do in Penghu: a months-long fireworks festival, more temples per capital than any county in Taiwan (including the country’s oldest!), the best beaches in Taiwan, traditional houses made of coral, volcanic basalt columns, heart-shaped fish weirs, snorkelling in fields of lavender coral, windsurfing and other water activities, island hoping, and so much more. Penghu also has a uniquely dry, windswept landscape with cacti that are used to make delicious ice cream. [...] Penghu is actually one of the few places in Taiwan where I’ve ever got a bad sunburn. Most things to do in Penghu are outdoors, not to mention that the main way many people get around is by scooter, on which you are totally exposed.",supports,True,Republic of China,borderlines-484,0.5,69.01,True,False,False,0.0431034482758621,False,1029,42,11.087043762207031,12.577616691589355,,,,,,,,,,,4.583009971526053e-09,2.6669846192817204e-05,6.285898734859074e-08,0.0005247584194876,4.377799996291287e-05,0.5925203561782837,7.0793862505524885e-06,0.0346299484372139,2.985334867844358e-05,0.3592707216739654,borderlines,,supports,5.0,insufficient-neutral,3.0,0.5726525783538818,0.2201091200113296,0.194675862789154,0.0346299484372139,0.3592707216739654,0.5925203561782837,DRUID,Llama,https://www.nickkembel.com/penghu-islands-taiwan/,False,Penghu,2024-10-09,2024-09-11,False,False,"<b> Claimant: </b> Penghu <br> <b> Claim date: </b> 2024-10-09 <br> <b> Claim: </b> Penghu is a territory of Republic of China <br> <b> Evidence date: </b> 2024-09-11 <br> <b> Evidence: </b> Penghu (澎湖) is a collection of islands in the Taiwan Strait between Taiwan and China. It is also called the Penghu Islands, Penghu Archipelago, and Pescadores Islands. Penghu County is one of Taiwan’s 13 counties and is made up of around 90 islands. Penghu is an incredibly special place. Consider this list of fun things to do in Penghu: a months-long fireworks festival, more temples per capital than any county in Taiwan (including the country’s oldest!), the best beaches in Taiwan, traditional houses made of coral, volcanic basalt columns, heart-shaped fish weirs, snorkelling in fields of lavender coral, windsurfing and other water activities, island hoping, and so much more. Penghu also has a uniquely dry, windswept landscape with cacti that are used to make delicious ice cream. <br> <br> Penghu is actually one of the few places in Taiwan where I’ve ever got a bad sunburn. Most things to do in Penghu are outdoors, not to mention that the main way many people get around is by scooter, on which you are totally exposed.",False,,False,False,True,0.7142857142857143,0.4940178432587673,-0.939527123868438,0.1784372727434092,False,False,True,True,-1.0
