,Argument,Debate,Scheme,id,evidence_stance_x,prediction_w_evidence,p_True_w_evidence,p__True_w_evidence,p_False_w_evidence,p__False_w_evidence,p_None_w_evidence,p__None_w_evidence,p_Support_w_evidence,p__Support_w_evidence,p_Refute_w_evidence,p__Refute_w_evidence,targeted_jaccard_sim,evidence_stance_y,prediction_wo_evidence,p_True_wo_evidence,p__True_wo_evidence,p_False_wo_evidence,p__False_wo_evidence,p_None_wo_evidence,p__None_wo_evidence,p_Support_wo_evidence,p__Support_wo_evidence,p_Refute_wo_evidence,p__Refute_wo_evidence,diff_p_None_scaled,diff_p_True_scaled,diff_p_False_scaled
413,"While the vegetarian diet can maximize the use of all available land in the US, it is not necessary to use up every inch of land if you don't need it in order to sustain the population. This is like saying a school bus is better suited for transporting a family of six than a minivan.",Should all humans be vegans?,7,414,refutes,False,6.828959885751829e-05,0.1187404245138168,0.0007171751349233,0.7742847800254822,2.1656811441062015e-05,0.0487309694290161,3.452449348628761e-08,2.5069580260606017e-06,1.6436123573271292e-08,2.908122041844763e-06,0.2,refutes,True,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,4.267117754686096e-06,5.175809905082427e-06,0.0005535601873971277
414,Veganism is not feasible for many.,Should all humans be vegans?,5,415,refutes,"False.
Okay, let's see. The user",0.0001633759529795,0.1138832345604896,0.0017564569134265,0.8284435272216797,2.372113522142172e-05,0.020101586356759,5.949191717036229e-08,3.015803940797923e-06,2.9221448372140912e-08,4.527257715380984e-06,0.0,refutes,"False.
Okay, let's see. The question",6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,6.331477433781462e-06,0.00010026816569700208,0.001593012129971423
415,A person's inability to adhere to a moral principle does not affect the validity of the principle.,Should all humans be vegans?,1,416,insufficient-supports,"False.
None.

The question is whether all humans",8.372671436518431e-05,0.075527012348175,0.0007346785860136,0.5242613554000854,2.8044936698279344e-05,0.0351233221590518,1.2200516152915952e-07,7.373338576144306e-06,1.3191903747156178e-07,4.017251922050491e-05,0.0,insufficient-supports,"False.

Okay, let's see. The question",6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,1.0655354101850732e-05,2.0613899774137383e-05,0.0005710665043689983
416,"When it comes to dietary change as radical as switching to veganism, inability to adhere may be due to more than a weakness of morality or willpower, but rather an innate and instinctual drive against the principle.",Should all humans be vegans?,1,417,refutes,"False.
None.
False.
None.
False.",3.4350909118074924e-05,0.077294535934925,0.0005047828890383,0.8573731184005737,1.224819334311178e-05,0.0332439616322517,7.827670955862231e-09,6.909958187861776e-07,9.972711545458424e-09,2.4883713649614947e-06,0.2,refutes,False,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,-0.2956666575315012,-0.45573333665347143,0.00034113316602584815
417,It is likely easier to overcome issues of morality or willpower than it is to go against one's biological instincts.,Should all humans be vegans?,1,418,insufficient-refutes,"False.
None.
False.
True.
None.",0.0001117383508244,0.0889515802264213,0.0009429115452803,0.6271697282791138,1.86733523150906e-05,0.0262940376996994,7.935371826306438e-08,6.453337846323848e-06,3.912978741027473e-08,8.351239557669032e-06,0.0,insufficient-refutes,"False.
Okay, let's see. The question",6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,1.2836067461507437e-06,4.86273042746036e-05,0.0007793335581121127
418,"Just because it is in our nature, does not make it healthy. We developed a craving for sugars, because it was scarce in the past. We should not cater to our nature just because it is innate.",Should all humans be vegans?,0,419,insufficient-neutral,"False.
The original argument is about the idea that",1.4636974810855465e-05,0.0514113046228885,0.0004178461676929,0.8168725371360779,2.529042467358522e-05,0.0860977321863174,9.427678193674184e-09,1.0854431593543268e-06,8.222967196047648e-09,3.4226868592668325e-06,0.2,insufficient-neutral,False,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,7.900794175998858e-06,-0.7680871439411284,0.0002541822103248213
419,Veganism is necessarily flexible and thus feasible for most people and circumstances.,Should all humans be vegans?,4,420,insufficient-supports,"False.
The question is whether all humans should be",0.0001680885470705,0.1058526635169982,0.001658308552578,0.794468343257904,5.457036240841262e-05,0.0462436005473136,5.979008932399665e-08,2.512720129743684e-06,3.138432802529678e-08,3.4344814139330992e-06,0.0,insufficient-supports,"False.
Okay, let's see. The question",6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,3.718124109100184e-05,0.00010498105723798371,0.0014948476990589625
420,"Due to the mass availability of vegan products and the development of meat substitutes, becoming vegan is easier than ever.",Should all humans be vegans?,3,421,insufficient-supports,"False.
The question is not directly related to the",0.0001521416561445,0.1102768778800964,0.0014322465285658,0.7536056637763977,5.685118594556116e-05,0.0609006732702255,7.935834389627416e-08,3.606091468100203e-06,4.775869300033264e-08,5.717673502658727e-06,0.0,insufficient-supports,True,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,3.9462104291832036e-05,8.903315977453933e-05,0.0012687486613752815
421,Vegan cosmetics exist.,Should all humans be vegans?,0,422,insufficient-supports,"False.
The question is whether all humans should be",9.15036944206804e-05,0.1628776043653488,0.0007661510026082,0.7531384229660034,3.446060509304516e-05,0.0571754202246665,1.854552245106333e-08,1.1518615110617247e-06,7.376898647493135e-09,1.756378992467944e-06,0.0,insufficient-supports,False,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,1.7071134065540953e-05,2.839137069783258e-05,0.0006025440740170298
422,A study found that the performance of participants on a test was significantly better when participants were told that the test was easy compared to participants who were told it would be difficult.,Should all humans be vegans?,4,423,not_applicable,"False.
Okay, let's break this down.",4.643989086616784e-06,0.0309541150927543,0.0001826275401981,0.6026014089584351,5.191647869651206e-05,0.3276287019252777,5.311591610990263e-09,1.0122101912202195e-06,4.104479867095279e-09,3.616742560552666e-06,0.2,not_applicable,"False.
Okay, let's see. The question",6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,3.452731122787696e-05,-0.926419168817263,1.8925069926129468e-05
423,"Vegans miss out on enjoyable and culturally important foods and experiences, making veganism a difficult lifestyle to maintain.",Should all humans be vegans?,5,424,refutes,False,5.817910277983174e-05,0.0806521922349929,0.0008959648548625,0.8670927286148071,6.840775768068852e-06,0.013166107237339,1.4167760298278154e-08,1.3365460063141654e-06,1.3205804449967218e-08,3.4939264423883287e-06,0.2,refutes,"False.
Okay, let's see. The question",6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,-0.6066206397279701,-0.07819190352047614,0.0007323791810013183
424,"Veganism is incompatible with some religions, cultures and traditions.",Should all humans be vegans?,1,425,refutes,"False.
True",8.222878386732191e-05,0.1013862639665603,0.0009939558804035,0.8488968014717102,9.082780707103666e-06,0.0121088624000549,2.4726750424974853e-08,1.4827231780145669e-06,1.2384917980057253e-08,3.263965481892228e-06,0.0,refutes,True,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,-0.4776939655397847,1.9115874729749133e-05,0.0008303862508453956
425,"It is often necessary for a vegan diet to include supplements, as it lacks specific essential nutrients. These may not be affordable to the less privileged.",Should all humans be vegans?,5,426,refutes,"False.
Okay, let's break this down.",9.143961506197228e-05,0.1092742756009101,0.0009307505679316,0.8074337840080261,2.519426379876677e-05,0.0383588783442974,2.059393544584509e-08,1.1600827747315634e-06,1.7477844949098653e-08,3.304767915324192e-06,0.2,refutes,False,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,7.804631628936034e-06,2.832728729455713e-05,0.0007671705896177417
426,Worldwide veganism would improve public health.,Should all humans be vegans?,4,427,supports,"True.
True. The argument suggests that widespread adoption",0.000475996726891,0.4679122269153595,0.0006925711641088,0.4327480494976043,3.670492515084334e-05,0.0428478606045246,1.3658078046319133e-07,6.328722975013079e-06,1.6059351182207138e-08,2.874952087950078e-06,0.0,supports,"False.
Okay, let's see. The question",6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,1.9315493152222713e-05,0.00041290867163754124,0.0005289521881161179
427,Global veganism could help eradicate world hunger.,Should all humans be vegans?,2,428,supports,True,0.0003443375753704,0.4278904497623443,0.0005589150241576,0.4848634004592895,2.4557013603043742e-05,0.0417100563645362,9.651421351009049e-08,5.352480002329685e-06,1.3476403992740416e-08,2.955920081149088e-06,0.0,supports,True,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,7.167370351387304e-06,0.00028124121004154676,0.0003952741643280496
428,Universal veganism would worsen existing food distribution and access problems.,Should all humans be vegans?,5,429,refutes,"False.
Okay, let's break this down.",0.0002474158827681,0.1724643260240554,0.0016133543103933,0.7375363707542419,1.569368214404676e-05,0.0135084502398967,1.729843290831923e-07,8.0784147939994e-06,4.356677152372868e-08,8.872402759152465e-06,0.0,refutes,True,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,-0.09753354715199361,0.00018431339992623248,0.0014498860964095445
429,Fresh food and vegetables can be very difficult to source in food deserts. It is unclear how this problem would be solved in a vegan society.,Should all humans be vegans?,4,430,refutes,False,7.153374463086948e-05,0.1293360441923141,0.0006276886560954,0.7442775368690491,3.300739990663715e-05,0.0692285969853401,2.6980435663404023e-08,1.9363296814844944e-06,1.4441587481428542e-08,2.8173431019240525e-06,0.2,refutes,"False.
Okay, let's see. The question",6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,1.5617903607792587e-05,8.420160442748563e-06,0.0004640590567357593
430,Livestock farming can benefit the environment,Should all humans be vegans?,6,431,refutes,False,5.048242746852338e-05,0.1026225239038467,0.0007835326832719,0.8199000954627991,2.618993676151149e-05,0.0500142276287078,1.7747693092928785e-08,1.3039202713116538e-06,6.2300267167358925e-09,1.7962258880288573e-06,0.0,refutes,False,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,8.800321906503571e-06,-0.20014046028642185,0.0006199286006245396
431,Pasture animals can damage biodiversity.,Should all humans be vegans?,5,432,supports,True,0.0001146246213465,0.2294006049633026,0.0005959162372164,0.6848636865615845,2.3470049200113863e-05,0.0544874146580696,2.93674418117007e-08,2.0507900444499683e-06,6.682003839131312e-09,1.838316279645369e-06,0.0,supports,False,6.311411561910063e-05,0.284647524356842,0.0001637055684113,0.5660892128944397,1.7389767890563235e-05,0.0742547437548637,1.3723449932001586e-08,2.2456767965195468e-06,3.636351886271427e-09,2.447199904054287e-06,6.080387046070044e-06,5.1513756972612915e-05,0.00043228143568324216
432,It is an individual's choice to decide if they wish to live or die.,Should individuals sentenced to life in prison be allowed to choose death instead?,1,433,supports,"False.
The question is asking if individuals sentenced to",0.0004066540859639,0.5907882452011108,0.0002666902728378,0.2924613952636719,2.07262382900808e-05,0.0427965596318244,3.8780044064878894e-08,2.63504534814274e-06,1.2013495975793376e-08,2.8049912543792743e-06,0.08333333333333333,supports,False,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.09623614485926639,0.00018911066056102134,4.234292563811289e-06
433,It is cruel and inhumane to force someone to stay alive against their will.,Should individuals sentenced to life in prison be allowed to choose death instead?,4,434,supports,"True.
Okay, let's break this down.",0.0005766545073129,0.8247770071029663,7.388839730992913e-05,0.0855831205844879,1.0728120287240016e-05,0.0200126208364963,3.3484823802609753e-08,2.6290388177585555e-06,8.735039358498398e-09,1.9845026599796256e-06,0.08333333333333333,supports,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.5322022639366387,0.0003591480794291939,-0.7184743728540572
434,Life imprisonment is similar to the death penalty in terms of the emotional and physical toll it has on the inmate.,Should individuals sentenced to life in prison be allowed to choose death instead?,7,435,insufficient-neutral,"True.
True. The argument suggests that life imprisonment",0.0005169468931853,0.6324238777160645,0.0003038973954971,0.2850557863712311,1.1420845112297684e-05,0.0203292332589626,6.454832401914247e-08,4.542897841020022e-06,8.500036230429941e-09,1.8790242393151857e-06,0.3333333333333333,insufficient-neutral,False,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.5019961237927503,0.00029942747101851565,4.145118305994905e-05
435,"Individuals that wish to commit suicide can be assisted through prison rehabilitation as opposed to entertaining their desire to die, which could be impulsive.",Should individuals sentenced to life in prison be allowed to choose death instead?,6,436,refutes,"False.

True",0.0004175882204435,0.5108702182769775,0.0004731894587166,0.4104957580566406,1.6968706404441036e-05,0.0275015011429786,5.4431261276022276e-08,4.093890765943797e-06,1.018745798830878e-08,2.1073544758110074e-06,0.3333333333333333,refutes,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.2600826400723051,0.0002000471746573707,0.00021078768984652098
436,Allowing the option of death makes it seem as though rehabilitation is not a worthwhile option for future life prisoners.,Should individuals sentenced to life in prison be allowed to choose death instead?,5,437,refutes,"False.
The question is whether individuals sentenced to life",0.0010345418704673,0.5113650560379028,0.0010508334962651,0.3982515037059784,3.377898974576965e-05,0.0231810174882411,8.809145413124497e-08,3.1419356218975736e-06,2.5238625411816432e-08,2.860764880097122e-06,0.16666666666666666,refutes,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,1.0845993061346288e-05,0.0008171350934924724,0.0007885833739698115
437,"This is just suicide by a different name, which is an irrational action.",Should individuals sentenced to life in prison be allowed to choose death instead?,7,438,refutes,True,0.0002676634176168,0.2889778316020965,0.0006321364780887,0.5747010707855225,2.95654172077775e-05,0.0486718118190765,6.075568137475784e-08,4.259301931597292e-06,2.315051084167408e-08,4.534003437584033e-06,0.0,refutes,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,6.632323890244927e-06,5.008974340702915e-05,0.00036977643694278
438,"The state has a responsibility to protect its citizens from threats, including those posed by themselves (p. 515).",Should individuals sentenced to life in prison be allowed to choose death instead?,4,439,refutes,"False.
The argument presented is about the state's",0.0002580492582637,0.5245720148086548,0.0002462323172949,0.3334382474422455,1.9286406313767657e-05,0.0430594943463802,2.0561198965651784e-08,1.2138237934777862e-06,8.98252228154206e-09,2.16387479667901e-06,0.08333333333333333,refutes,"False.
Okay, let me think about this.",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.15901975660083512,4.047349170590927e-05,-0.06181876892963595
439,"Suicide cannot reasonably be punished or restricted, so people should be allowed the right to die.",Should individuals sentenced to life in prison be allowed to choose death instead?,7,440,supports,True,0.0006335190264508,0.6629235744476318,0.0002682488120626,0.232708066701889,2.740334093687125e-05,0.0451125167310237,4.2507064534902383e-08,3.074570031458279e-06,9.633969177968993e-09,1.5459908127013475e-06,0.3333333333333333,supports,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,4.470198034775807e-06,0.0004160249741019329,5.7932409456695216e-06
440,"Since many prisoners suffer from mental health conditions (p. 1), a prisoner who desires euthanasia as a product of poor mental health cannot be considered to be making a voluntary decision.",Should individuals sentenced to life in prison be allowed to choose death instead?,3,441,refutes,"False.
True",0.0003713537880685,0.4335034787654876,0.0005574680399149,0.4836080968379974,1.2907133168482687e-05,0.0205945167690515,5.3999396953940966e-08,3.3934347811737098e-06,1.4086584343431241e-08,2.2605149752052967e-06,0.16666666666666666,refutes,"True.
False.
None.

False. The question",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.43718680312840935,0.00015380268019379086,0.00029508839636307267
441,"Criminals spending long terms in prison develop a wide range of mental health conditions, which can cause violence within prisons themselves.",Should individuals sentenced to life in prison be allowed to choose death instead?,5,442,insufficient-supports,True,0.0003277822397649,0.5396087169647217,0.0003227004781365,0.3886655867099762,9.37139611778548e-06,0.0215870644897222,3.017868976940008e-08,2.174338533222908e-06,7.750529107397597e-09,1.7335339634882985e-06,0.16666666666666666,insufficient-supports,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.5913619748589848,0.00011022164933020102,6.0259201997298e-05
442,PTSD and anxiety are common mental health disorders observed to develop within long-term inmates.,Should individuals sentenced to life in prison be allowed to choose death instead?,0,443,insufficient-neutral,"False.
The original statement about PTSD and anxiety in",7.380449824267998e-05,0.2572155594825744,0.0003205921384505,0.62674480676651,1.7945820218301378e-05,0.0748539939522743,8.589849720408438e-09,1.0777303032227792e-06,4.202743486558802e-09,1.1472378673715866e-06,0.08333333333333333,insufficient-neutral,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.2174757697388537,-0.6608008682008714,5.815030881732751e-05
443,Chronic psychological suffering means individuals with mental health disorders have a stronger desire to die than neurotypical people. It would be an injustice to deny them that choice.,Should individuals sentenced to life in prison be allowed to choose death instead?,1,444,supports,False,0.0003179890918545,0.4141121208667755,0.0004773581458721,0.4141121208667755,7.040079799480736e-05,0.1063527911901474,2.4944350585087705e-08,1.372596898363554e-06,1.7143982233847055e-08,2.794468628053437e-06,0.25,supports,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,4.7468641186561324e-05,0.0001004263701181566,0.00021495747139075764
444,"A 2006 survey showed 49% of state prisoners, 40% of federal prisoners and 60% of all inmates in the USA have a symptom of a mental disorder (p. 8).",Should individuals sentenced to life in prison be allowed to choose death instead?,4,445,insufficient-neutral,False,0.0001238856202689,0.3336327970027923,0.0002948734327219,0.4283929765224457,5.370044164010324e-05,0.1434936672449112,3.0884024226907065e-08,1.91072672350856e-06,9.200901374128987e-09,2.472664391461876e-06,0.08333333333333333,insufficient-neutral,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,3.076790182970287e-05,-0.43063233490954345,3.242485125995707e-05
445,"This argument suggests that individuals with mental health conditions cannot choose for themselves, which is an ableist assumption and is incorrect.",Should individuals sentenced to life in prison be allowed to choose death instead?,1,446,supports,"False.
True",0.0002759629278443,0.2079944312572479,0.0011261011241003,0.6714142560958862,3.853306043311022e-05,0.0361440144479274,8.59532178765221e-08,4.1576668081688695e-06,3.3397821397329614e-08,5.297004918247694e-06,0.16666666666666666,supports,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,1.5600172777457055e-05,5.839105987292746e-05,0.0008638707615137801
446,"As with assisted dying in medical circumstances, the use of safeguards can ensure that the prisoner makes an informed decision.",Should individuals sentenced to life in prison be allowed to choose death instead?,6,447,supports,True,0.0007000456680543,0.465629518032074,0.0006891924422234,0.4306369125843048,2.7143716579303145e-05,0.0262690205127,2.7241819111623045e-07,1.096705273084808e-05,2.9740050422333297e-08,4.753865141537972e-06,0.08333333333333333,supports,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,4.210567723042047e-06,0.00048256609402659627,0.00042684737975114405
447,Medical practitioners follow scientific standards to determine whether patients possess autonomy and the capacity to make an informed choice. Such requirements could also be applied to prisoners in these circumstances.,Should individuals sentenced to life in prison be allowed to choose death instead?,0,448,supports,"False.
The argument in the question is not logically",0.0005889379535801,0.5029876232147217,0.0006468218052759,0.4041619300842285,3.170409763697535e-05,0.036436304450035,4.3061898935548015e-08,1.8598732367536288e-06,2.058077441802197e-08,2.388124585195328e-06,0.25,supports,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,8.77105336745076e-06,0.00037143419896646675,0.00038446561941008834
448,A rigorous process to determine whether someone is approved for euthanasia already exists.,Should individuals sentenced to life in prison be allowed to choose death instead?,4,449,supports,"False.
Is the answer to the question logically ent",0.0001968032884178,0.2244183421134948,0.0006922984612174,0.6699894070625305,1.6028881873353384e-05,0.0303717199712991,1.0800175687109005e-07,1.0268487130815627e-05,1.5498468286523348e-08,4.3820523387694266e-06,0.08333333333333333,supports,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.30106351800508974,-0.09550899801487166,0.000429954214155866
449,There is no inherent right to die.,Should individuals sentenced to life in prison be allowed to choose death instead?,1,450,refutes,"True.
True. The argument ""There is no",0.0003732678887899,0.4937558174133301,0.0003761954721994,0.3669281601905823,1.732211239868775e-05,0.0310753881931304,7.83590650144106e-08,5.001792942493921e-06,2.1506021852246704e-08,4.554183760774322e-06,0.08333333333333333,refutes,True,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.24467243589921545,0.00015571719748461803,0.00011376823988665642
450,The 'right to die' has not been recognised as a human right by the Universal Declaration of Human Rights.,Should individuals sentenced to life in prison be allowed to choose death instead?,4,451,refutes,True,0.0004595036443788,0.4733767509460449,0.0005288854590617,0.4049005806446075,2.8029900931869637e-05,0.0365028977394104,1.1102741837021313e-07,5.739283551520202e-06,1.952109940361879e-08,3.5358698369236663e-06,0.08333333333333333,refutes,"False.
I think the answer is False, because",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,5.096772399157866e-06,0.00024197172072712406,0.0002664983118394401
451,"In 2014, Belgium set a precedent and widened the scope of the country's euthanasia law by allowing a Belgian serving a life sentence for murder and rape the right to an assisted suicide.",Should individuals sentenced to life in prison be allowed to choose death instead?,0,452,supports,True,0.0004628206952475,0.7861003279685974,0.0001170193936559,0.1205523908138275,2.1816185835632496e-05,0.0410158857703208,3.384047175813976e-08,2.110056584569975e-06,1.0320761134607892e-08,1.5927541880955689e-06,0.25,supports,"False.
Okay, let me think about this.",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.048709180154802405,0.0002452894934919943,-0.5541389529802646
452,"As of March 2018, active human euthanasia is legal in the Netherlands, Belgium, Colombia, Luxembourg, and Canada.",Should individuals sentenced to life in prison be allowed to choose death instead?,0,453,insufficient-neutral,False,0.000330996728735,0.4961375296115875,0.0003415036771912,0.3686980903148651,2.050888906524051e-05,0.0407254472374916,4.7200050090623336e-08,2.97775886792806e-06,1.3789759556459558e-08,3.1451402264792705e-06,0.08333333333333333,insufficient-neutral,False,0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.1057136183208892,0.0001134368378757277,7.906733738050897e-05
453,The prison system would benefit from allowing inmates to choose death.,Should individuals sentenced to life in prison be allowed to choose death instead?,2,454,supports,True,0.0002449352177791,0.7416396141052246,6.592341378564015e-05,0.1761548519134521,6.228394795471104e-06,0.0265954043716192,3.2302843067100184e-08,3.777712663577404e-06,3.739325737939225e-09,1.4451038623519707e-06,0.3333333333333333,supports,"False.
The question is about whether individuals sentenced to",0.0002175845729652,0.4155154824256897,0.0002624570915941,0.3666911125183105,2.293324541824404e-05,0.0528268665075302,3.846381702032886e-08,3.278136546214228e-06,1.1962169921275745e-08,5.238447556621395e-06,-0.7284119765048064,2.7356597187416794e-05,-0.7488221278943635
